weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,weekday_7,temp,cost,price,sales
0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.4,0.5,7.7,206.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.7,0.3,5.4,235.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.2,0.3,6.0,187.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,1.0,6.2,190.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.5,5.0,232.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,1.0,6.5,231.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.4,0.5,5.3,176.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.9,1.5,8.0,197.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.1,1.0,7.1,216.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.4,1.0,5.2,189.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.6,1.0,6.9,170.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,0.3,7.5,224.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.9,1.0,5.3,193.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.7,0.5,7.6,217.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.9,0.3,4.6,251.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.9,1.0,6.7,200.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,1.0,6.0,232.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,1.0,5.0,223.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.1,0.3,5.9,190.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.6,1.5,6.8,217.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.5,0.5,6.5,230.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.7,1.0,4.9,192.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.6,1.5,7.0,191.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.4,0.3,6.4,195.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.2,0.3,5.1,193.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.4,0.5,5.4,211.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.5,7.3,171.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.5,9.1,196.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.5,4.2,195.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.3,1.5,4.5,211.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.6,0.5,6.9,212.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.2,1.0,5.6,197.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.5,6.5,231.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.9,0.3,6.9,224.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.4,0.3,5.4,211.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.5,0.3,5.6,172.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.9,0.5,5.3,183.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.1,1.0,5.6,184.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.7,0.3,5.0,185.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.2,1.5,6.5,205.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.3,0.5,4.3,173.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.2,0.3,5.7,183.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,1.0,7.1,220.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,1.0,7.0,221.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.8,0.3,3.8,255.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.4,0.5,6.0,174.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.1,1.5,5.9,206.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.8,0.3,4.9,187.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.1,1.0,6.1,230.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.4,1.0,5.7,190.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.3,1.5,7.0,215.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.4,0.5,5.1,178.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.7,0.5,7.1,225.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,1.0,8.7,196.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.7,0.5,2.5,208.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.4,0.3,6.3,185.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.1,0.3,7.0,179.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.5,1.0,6.0,177.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.4,1.5,5.3,199.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.7,0.5,4.6,182.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.7,0.3,6.7,176.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.6,1.5,6.6,201.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.5,0.5,6.0,167.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.5,1.0,4.3,204.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.7,0.3,6.4,178.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.6,1.0,5.5,178.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.2,0.3,5.2,197.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.1,0.3,5.0,195.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.5,1.0,5.7,208.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,1.5,9.1,184.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.8,0.3,5.7,191.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.2,0.5,5.7,182.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.7,0.3,5.5,204.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,1.0,8.8,190.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.5,7.0,217.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.7,1.5,7.1,207.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.7,1.0,5.0,195.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.7,0.3,4.7,190.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.3,5.7,193.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.3,6.4,230.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.3,1.0,6.6,190.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.9,0.3,5.1,188.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.9,1.0,5.9,186.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.8,0.3,5.8,238.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,0.3,6.5,230.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.6,0.3,6.0,183.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.2,0.5,6.8,173.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,1.0,6.6,225.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.3,1.0,5.4,195.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.6,1.5,6.6,201.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.1,1.0,5.6,193.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.3,1.0,4.3,202.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.3,5.5,242.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.5,1.0,6.8,184.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.5,6.4,230.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.6,0.5,4.6,173.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9,0.5,5.6,232.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.8,0.3,6.3,195.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.7,1.0,6.4,203.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,1.0,6.6,217.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.2,1.5,6.1,212.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.2,0.3,6.2,244.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.6,1.0,5.7,196.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.7,0.5,3.9,238.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.7,1.5,7.9,197.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.2,1.0,6.7,229.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,5.4,235.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.3,6.3,225.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.5,1.0,7.2,189.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.3,1.5,5.3,182.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,1.5,10.4,156.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.2,1.0,7.8,186.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.6,1.5,6.8,212.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.4,1.0,6.7,195.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.8,1.0,7.2,191.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.4,1.5,8.0,201.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.4,1.0,6.0,179.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.9,1.5,9.1,179.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.7,0.3,5.0,181.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,0.5,6.4,228.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.4,0.5,6.1,197.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.4,0.5,6.7,194.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.5,5.6,165.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,1.5,5.5,198.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.5,0.3,5.9,240.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.7,1.5,6.5,197.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.6,0.3,7.5,226.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.3,5.7,242.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.7,1.5,8.0,193.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.7,0.3,4.7,172.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.2,0.3,7.0,219.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.1,1.5,6.9,220.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,1.0,4.8,199.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.8,0.5,4.1,196.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.4,0.5,4.6,183.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.4,1.0,7.0,194.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.4,0.5,5.6,182.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.4,0.3,5.8,211.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.7,1.0,5.0,192.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.1,1.0,7.6,212.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.2,0.3,4.9,198.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,1.0,7.0,227.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.4,1.5,5.6,188.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.2,1.5,6.4,228.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.2,1.5,6.6,226.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.7,0.5,4.3,248.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.1,1.0,4.9,218.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.9,1.5,8.0,199.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.1,1.0,4.8,189.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.6,0.5,5.8,187.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.9,1.0,6.4,184.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.1,1.0,5.7,181.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.7,1.0,6.9,191.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.9,0.3,4.8,186.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,1.0,7.7,219.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.1,1.0,5.6,206.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.2,1.0,5.5,208.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.4,1.5,5.8,212.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.2,0.3,5.8,204.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,1.0,7.9,220.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.3,1.5,6.0,206.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.8,1.5,6.4,189.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.4,1.5,6.4,178.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.3,4.9,203.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.4,0.3,5.5,181.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.8,0.3,5.9,168.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.6,1.0,5.0,205.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.9,0.5,5.3,195.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.9,1.0,5.5,200.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,0.3,8.0,225.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.3,6.2,224.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,1.5,7.4,189.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.9,0.5,4.0,201.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.7,1.5,7.4,182.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.3,1.5,7.3,213.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.9,0.5,6.9,232.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.9,1.5,6.8,200.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3,0.3,5.1,236.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.5,0.5,5.6,193.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.9,1.5,7.9,202.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.1,1.0,3.5,215.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.3,1.0,5.4,200.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.1,0.3,5.9,207.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.1,1.5,6.1,189.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.9,1.0,5.6,208.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.6,1.0,8.2,213.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.6,1.5,6.8,176.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.5,8.5,195.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,1.5,5.8,204.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.7,1.0,7.3,185.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.5,5.2,188.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.1,1.5,7.9,174.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.2,1.5,7.1,195.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.1,0.3,7.4,171.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.1,0.3,4.0,194.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.2,1.5,6.7,190.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.6,1.5,7.3,191.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.7,0.3,5.8,194.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.1,0.5,5.7,171.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.7,1.5,8.6,195.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.3,1.0,7.7,197.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,1.5,6.2,178.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.5,1.5,3.3,215.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.7,1.0,6.3,190.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.9,0.3,5.4,232.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,7.6,216.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.3,1.5,6.6,189.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.7,0.3,5.5,178.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,0.3,8.4,207.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.5,0.5,6.2,195.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.3,0.5,3.4,171.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.1,0.5,5.8,175.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.3,1.0,7.1,190.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,0.5,5.6,243.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.4,1.0,5.1,199.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.6,0.5,7.5,225.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.2,1.5,6.8,204.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,0.3,5.1,238.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.5,0.3,6.0,238.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.6,0.3,5.3,192.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.6,1.0,5.8,184.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,1.5,8.6,190.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.2,0.3,4.8,241.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.5,1.5,7.4,195.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.2,0.5,4.9,181.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.4,1.0,6.0,195.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,1.5,7.5,225.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.2,1.5,8.1,221.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.5,1.0,5.8,181.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,0.3,5.0,249.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.8,0.3,5.5,187.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.3,5.2,161.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.2,1.0,5.5,175.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.4,1.0,5.1,194.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.8,0.5,3.0,218.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,1.0,6.8,215.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.7,0.3,5.1,190.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.1,0.5,4.8,211.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,1.5,8.8,196.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.4,0.3,6.5,238.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.9,1.5,8.0,202.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.3,6.2,229.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.3,0.5,5.0,173.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.9,1.5,8.6,217.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.6,1.0,5.2,241.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.6,1.5,7.9,180.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.6,0.5,5.6,185.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.6,1.5,7.8,190.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.9,1.0,6.5,213.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.5,6.1,234.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.8,1.0,6.4,191.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.2,0.5,6.3,235.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.1,1.5,6.7,227.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.3,1.5,5.8,202.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.1,0.3,6.3,187.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,1.0,6.6,190.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.8,1.0,4.5,202.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.1,1.0,8.7,189.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.9,1.5,7.1,200.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.5,1.0,5.6,190.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.6,1.5,6.9,210.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.6,0.5,7.6,205.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.1,0.5,4.9,176.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.3,6.6,233.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,1.5,6.3,209.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.9,0.3,5.9,199.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.8,0.5,6.4,198.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.9,1.5,7.0,208.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.2,0.5,5.8,200.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,1.5,7.3,204.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.2,1.0,6.8,185.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.6,1.0,6.1,182.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,1.5,7.3,197.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.4,1.0,4.9,203.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,1.0,5.4,184.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,1.5,5.4,184.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.3,0.5,6.3,182.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.2,1.5,8.5,190.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.7,1.0,7.6,221.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.8,0.3,5.5,189.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,1.0,5.8,236.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.3,6.0,239.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.9,1.0,6.8,197.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,1.0,6.7,231.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.5,0.5,6.0,195.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.4,1.5,5.9,194.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.4,1.5,7.5,202.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.3,1.5,7.7,183.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.2,0.3,4.5,190.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,0.3,7.1,227.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.3,0.5,4.9,208.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,1.5,7.5,217.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0.5,5.2,233.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.1,0.3,4.3,198.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.8,1.5,6.0,193.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.5,0.5,6.0,185.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.4,0.5,5.6,162.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.6,1.5,4.1,210.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.7,1.5,6.2,183.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,0.3,6.5,233.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.1,0.5,5.5,192.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.4,0.5,5.8,192.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,0.5,6.4,178.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.3,0.3,6.2,161.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.5,0.3,6.5,172.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.1,1.5,7.5,207.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,1.0,6.2,201.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.8,0.3,5.2,174.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.2,0.5,5.6,188.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.4,0.5,7.9,162.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,0.5,6.0,236.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.1,0.3,4.2,177.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.7,0.3,4.6,188.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.9,1.0,7.1,193.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,0.3,5.6,238.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.2,0.3,5.2,193.0
